"","xG","Date","PlayerId","TeamId","HomeTeam","AwayTeam","timeMin","timeSec","x","y","angle","distance","Type_of_play","relatedPlayerId","GamestateOne","GamestateTwo","Bodypart","isGoal","isBigChance","isIntentionalAssist","isAssistedShot","isOwnGoal","expandedMinute","Goal","Time_in_sec","Gamestate"
"1",0.0690032169222832,"2025-09-05T18:16:54.082Z","G. García","Club Atlético de Madrid Féminas","Club Atlético de Madrid Féminas","Real Madrid CF",16,43,91.1,46.6,36.1538021016965,9.626752775469,"FromCorner","V. Bøe Risa","Draw","Draw","Head",FALSE,"No","Yes","Yes",FALSE,16,0,1003,"Draw"
"2",0.509595334529877,"2025-09-05T18:16:56.418Z","Lauren Leal","Club Atlético de Madrid Féminas","Club Atlético de Madrid Féminas","Real Madrid CF",16,45,96.5,48.3,79.2679293291887,3.85252657356182,"FromCorner","G. García","Draw","Draw","Head",TRUE,"Yes","No","Yes",FALSE,16,1,1005,"Draw"
"3",0.106030948460102,"2025-09-05T18:21:57.882Z","Gio Garbelini","Club Atlético de Madrid Féminas","Club Atlético de Madrid Féminas","Real Madrid CF",21,47,84.9,43.5,21.4217833293291,16.4595694050604,"FastBreak","Luany","Leading","Trailing","LeftFoot",FALSE,"No","No","Yes",FALSE,21,0,1307,"Leading"
"4",0.0500298887491226,"2025-09-05T18:22:54.616Z","G. García","Club Atlético de Madrid Féminas","Club Atlético de Madrid Féminas","Real Madrid CF",22,43,87.6,40.2,22.6823996247373,14.6263220257179,"FromCorner","V. Bøe Risa","Leading","Trailing","Head",FALSE,"No","Yes","Yes",FALSE,22,0,1363,"Leading"
"5",0.0347045511007309,"2025-09-05T18:36:38.359Z","Silvia Lloris","Club Atlético de Madrid Féminas","Club Atlético de Madrid Féminas","Real Madrid CF",36,27,58,29.3,7.60974090346527,46.2919407240612,"FastBreak",NA,"Leading","Trailing","RightFoot",FALSE,"No","No","No",FALSE,36,0,2187,"Leading"
"6",0.0443734563887119,"2025-09-05T18:42:31.188Z","Athenea del Castillo","Real Madrid CF","Club Atlético de Madrid Féminas","Real Madrid CF",42,20,78.4,66.4,13.2506328609752,25.2734940995502,"RegularPlay","S. Toletti","Leading","Trailing","RightFoot",FALSE,"No","No","Yes",FALSE,42,0,2540,"Trailing"
"7",0.328946083784103,"2025-09-05T18:44:15.716Z","Gio Garbelini","Club Atlético de Madrid Féminas","Club Atlético de Madrid Féminas","Real Madrid CF",44,4,92.6,62.2,23.8596783556116,11.3664645338821,"RegularPlay","Silvia Lloris","Leading","Trailing","LeftFoot",FALSE,"Yes","No","Yes",FALSE,44,0,2644,"Leading"
"8",0.0694609582424164,"2025-09-05T18:44:21.060Z","Macarena Portales","Club Atlético de Madrid Féminas","Club Atlético de Madrid Féminas","Real Madrid CF",44,10,79.8,59.7,15.8322064913661,22.2119633531122,"RegularPlay",NA,"Leading","Trailing","RightFoot",FALSE,"No","No","No",FALSE,44,0,2650,"Leading"
"9",0.082515187561512,"2025-09-05T18:44:23.276Z","V. Bøe Risa","Club Atlético de Madrid Féminas","Club Atlético de Madrid Féminas","Real Madrid CF",44,12,82.1,44.1,18.6056897578596,19.2184330526711,"RegularPlay",NA,"Leading","Trailing","RightFoot",FALSE,"No","No","No",FALSE,44,0,2652,"Leading"
"10",0.0294429622590542,"2025-09-05T18:46:42.547Z","F. Angeldahl","Real Madrid CF","Club Atlético de Madrid Féminas","Real Madrid CF",46,31,68.1,68,9.75785615009107,35.6613603918863,"RegularPlay","L. Caicedo","Leading","Trailing","RightFoot",FALSE,"No","No","Yes",FALSE,46,0,2791,"Trailing"
